reward, length,actions
-0.9300000015646219,8,paptppap
-0.9314285730943084,8,ppatptat
-0.4312500013038516,8,tataatat
-0.894285717047751,12,appaatptaapa
-0.8837500023655593,13,papptpptpptat
-2.3559999838471413,16,ttpaaaaapptpaaap
-0.9314285730943084,8,aptpptat
-0.6816666601225734,13,ttptaapaaataa
-0.9140000008046627,10,tttaptpatt
-0.5242857029661536,20,attataapaapttapapppp
-0.6716666603460908,14,tptpaaapaaptap
-0.8900000024586916,12,ttttpataappa
-1.0999999642372131,20,aaatatpappaaappapppp
0.18874999647960067,20,ttpapataapatttpptatp
-2.1999999471008778,20,aaptaaapaaaptaaaaaap
-1.2999999821186066,20,taaataappaapppppappt
-1.1999999582767487,20,ptttappapppptappppaa
-5.699999954551458,20,ppaptpppptpppppppppp
-10.000000014901161,20,pptppppppppppppppapp
-4.008571397513151,20,appppppppptpptaatttt
0.19277777359820902,20,ppataattttptttttttta
-7.160000009462237,15,paaaaaaaaaaatap
-2.29999996162951,20,aaaaaaatattttttttttt
0.19999999552965164,20,aatttpttpttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,ttttttttttttattttttt
0.19999999552965164,20,tttatttttttttpttttpt
0.19999999552965164,20,tttttttttptttatttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,ttpttttttttttttttttt
0.19999999552965164,20,ttttttttttttttttattt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttpttttttpttt
0.19999999552965164,20,ttttttpttttttttttttt
0.19999999552965164,20,tttptttttttttttttttt
0.19999999552965164,20,tttttttttttatttttttt
0.19999999552965164,20,ttttttttttpttttttttt
0.19999999552965164,20,ttttttttattttttttttt
0.19999999552965164,20,ttttttttttttttttttta
0.19999999552965164,20,tttttttttatttttttttt
0.19999999552965164,20,tttttttatttttttttttt
0.16874999622814357,20,tttatttttttttttatttt
0.19999999552965164,20,tttatttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttatttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttatttttttttttt
0.19999999552965164,20,ttttttttttttttttttta
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,ttttttttttttttttpttt
0.19999999552965164,20,ttttttttpttttttttttt
0.19999999552965164,20,ttttttttttttttttattt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttptttttatt
0.19999999552965164,20,ttttttttttttttttpttt
0.19999999552965164,20,ttttpttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttptttttttttttttttt
0.19999999552965164,20,tttttttptttttttttttt
0.19999999552965164,20,tttttttttttatttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,ttattttttttttttttttt
0.19999999552965164,20,ttttttattttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.14999999711290002,20,ttattttttatttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,ttttttttttatattttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,ttttttttttttttpttttt
0.19999999552965164,20,ttttattttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,ttttttttattttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,ttttttattttttttttttt
0.19999999552965164,20,tptptttttptttttttttt
0.19999999552965164,20,ttttttttttttattttttt
0.19999999552965164,20,ttttttttpttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,ttttttttattttptttttt
0.19999999552965164,20,ttttttattttttttttttt
0.19999999552965164,20,tttptttttttttttttttt
0.19999999552965164,20,ttttttattttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,ttttttttttttttpttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,ttttpttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,ttttttttattttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttatttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttptttttttt
0.19999999552965164,20,tttttttatttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,ttttttttttttttttattt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttptttttttttt
0.19999999552965164,20,tttttttttttttttttatt
0.19999999552965164,20,tttapttttttttttptttt
0.19999999552965164,20,pttttttttttttttttttt
0.19999999552965164,20,ttttttttttpttttttttt
0.19999999552965164,20,tttttttttptttttttttt
0.19999999552965164,20,ttttttttpttttttatttt
0.19999999552965164,20,tttttttttatttttttttt
0.19999999552965164,20,tttptttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,ttttttttttttttattttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,ttttttttttttttttpttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,tttttttttttttttttptt
0.19999999552965164,20,tttttttttttttttttttt
0.19999999552965164,20,ttpttptttttttttttttt
