reward, length,actions
-0.15000000223517418,20,aappapatptppapaaaatt
0.1762857111170888,20,apttpatappaatptpapap
-0.7270000176504254,20,patpptptttpatttppptp
-2.366944428998977,18,pptatttttapaptttat
-2.0999999875202775,12,patttttpaapa
-1.6299999933689833,18,ppaaapppaaaataatpa
-1.5199999939650297,9,paaaaatat
-0.9000000022351742,11,papaapaatat
-0.650000000372529,20,taaaattpaaapapapaaaa
